Companies,Investment Stage,Deal Size,Deal Date,Round Investors,Description,Industry,Country,Total Funding,All Investors
"K
Knowsy",Seed VC,$2.20M,12/28/2017,N/A,"Volkman Video, dba Knowsy, aims to educate, inspire, and entertain viewers by creating short how-to videos.",Internet Software & Services,United States,$3.65M,N/A
Upcall,Seed VC,$2.20M,03/21/2017,N/A,"Upcall is a human-powered engagement platform & API, providing U.S sales professionals on demand and enabling businesses to trigger human phone calls within seconds. The platform helps engage, qualify and convert leads into opportunities.",Internet Software & Services,United States,$2.32M,N/A
Moonlighting,Seed VC - III,$2.20M,02/02/2017,N/A,"Moonlighting is a mobile, on-demand solution empowering people to earn extra money and hire talented professionals quickly. Moonlighting creates a virtual marketplace for freelancers and small businesses to hire or be hired directly from mobile devices.On January 12, 2021, Moonlighting was acquired by CareerGig. Terms of the transaction were not disclosed.",eCommerce,United States,$9.42M,N/A
"J
Joinhealth Technology",Series A,$2.20M,06/02/2017,N/A,"Joinhealth Technology is a developer of a follow-up system, customer VIP management system, a chronic disease management system, and so on.",Internet Software & Services,China,$116.76M,N/A
"W
Wutong Data",Seed,$2.20M,07/04/2017,N/A,"Wutong Data develops Jinguzi, an IOA that provides equity accounts, valuation, management, investment, funding, and other information for the primary market enterprises.",Internet Software & Services,China,$2.20M,N/A
"Y
Yunhuitianxi",Seed VC,$2.19M,06/27/2017,N/A,"Yunhuitianxi (云汇天下), the developer of Chainedbox (云汇魔盒), is a decentralized cloud storage provider from China.",Internet Software & Services,China,$2.19M,N/A
WeFunder,Seed - IV,$2.18M,01/12/2017,N/A,"Wefunder is a crowd investing platform for startups. The company helps crowd investors purchase stock for as little as $100 in businesses around the country. The company also helps startups raise funds from users who provide product feedback, marketing evangelism, and business connections.",eCommerce,United States,$20.98M,N/A
"S
SWAT",Seed VC,$2.18M,04/27/2017,N/A,Blue Valet is a platform where users can reserve valet parking at airports and train stations.,eCommerce,France,$9.00M,N/A
"S
Sooc",Series A,$2.18M,05/03/2017,N/A,"Sooc is a Yantai-based online education technology firm that is engaged in the R&D, application, and services of a cloud-based online teaching platform.",Internet Software & Services,China,$2.18M,N/A
"C
Codemao",Series A - II,$2.18M,05/16/2017,N/A,"Codemao is a programming education brand for children and teenagers in China. The company provides graphical coding platforms and relevant courses. Students can use graphical coding language to create projects like games, software, animations, and stories for the purpose of training their abilities of logical thinking.",Internet Software & Services,China,$360.42M,N/A
"S
SOOC Education",Series A,$2.18M,05/04/2017,N/A,SOOC Education (瘦课网) (NEEQ: 871446) is an e-learning platform that provides computer programming and entrepreneurship-related courses.,Internet Software & Services,China,$2.18M,N/A
"B
Biaoshi",Seed,$2.18M,02/08/2017,N/A,"Biaoshi is a marketing service agency platform that helps clients to filter and select service providers in press, marketing, website and application development, SEO, and other related services.",Internet Software & Services,China,$2.18M,N/A
"D
Dongdian Weixiao",Seed,$2.18M,05/10/2017,N/A,"Provider of a mobile app for connecting kindergartens with parents. The company operates an online platform that help kindergartens to builder stronger ties with parents, notify them regarding the receipt of children's diet, their attendance, and progress on homework. The platform also assists kindergartens in management of student enrollment and daily operations.",Internet Software & Services,China,$2.18M,N/A
GovInvest,Seed VC,$2.17M,01/17/2017,N/A,GovInvest provides governments with analytical tools designed to identify problems that may exist with long-term liabilities.,Internet Software & Services,United States,$14.14M,N/A
Wonderkind,Seed VC,$2.17M,03/27/2017,N/A,Wonderkind is an automated job advertising platform for non-job sites.,Internet Software & Services,Netherlands,$2.17M,N/A
"T
Travelsify",Seed,$2.17M,03/28/2017,N/A,"Travelsify has created a Travel Product DNA content platform that enables online and on-site personalization by characterizing every hotel by a weighted sequence of experience defining metadata. Travelsify delivers its suite of Travel Product DNA data to online booking platforms, hotel groups, technology providers, and targeted advertising platforms.",Internet Software & Services,Luxembourg,$8.01M,N/A
Getsurance,Seed VC,$2.17M,04/24/2017,N/A,"Getsurance is an independent insurance broker that compares thousands of insurance rates.On January 25th, 2021, Getsurance was acquired by Nurnberger. The terms of the transaction were not disclosed.",eCommerce,Germany,$2.17M,N/A
"D
Data Insight Technology",Seed,$2.17M,05/04/2017,N/A,Data Insight Technology (观数科技) is a Hadoop solution provider.,Internet Software & Services,China,$2.17M,N/A
Freska,Seed VC,$2.17M,05/09/2017,N/A,"Freska is a home cleaning company that primarily offers a subscription service for regularly scheduled & repeat business, though it also offers one-off on-demand bookings. The company is headquartered in Finland but also operates in Norway.",eCommerce,Finland,$13.57M,N/A
"J
JAM",Series A,$2.17M,05/12/2017,N/A,JAM (果酱音乐) is an online music media and promotion platform.,Internet Software & Services,China,$2.17M,N/A
CFX Markets,Seed VC,$2.17M,11/03/2017,N/A,CFX Markets provides a secure on-line trading and settlement platform for transactions in the Secondary Market for non-listed Alternative Investments.,Internet Software & Services,United States,$3.22M,N/A
Brit + Co.,Series C - II,$2.17M,12/15/2017,N/A,"Brit Media, dba Brit + Co., is a lifestyle brand that is a hybrid of online content and e-commerce. The company's brands feature DIY tips, projects, and recipes in addition to selling merchandise. Brit & Co's audience is mostly women in their 20s and 30s. The goal is to show people how to add order to the chaos of daily lives in a fun, easy, and elegant way.",Internet Software & Services,United States,$44.72M,N/A
"Q
Qietuan",Series A,$2.17M,01/09/2017,N/A,Qietuan is an e-commerce business for wine.,eCommerce,China,$2.17M,N/A
Glofox,Series A,$2.16M,03/23/2017,N/A,"Glofox is a complete booking, payment, and membership management platform for gyms and fitness studios, such as independent providers of group training classes like yoga or pilates. The software manages core aspects of fitness business management including membership, online payment processes and recurring fees, class management, appointment scheduling and booking, and business analytics.",Internet Software & Services,Ireland,$22.70M,N/A
"L
LineZone Data",Seed VC,$2.16M,01/02/2017,N/A,"LineZone Data is an analytics company that helps companies to realize their operational data assets and improve operational effectiveness. The company offers intelligent decision-making solutions for the supply chain, inventory optimization, accurate sales forecasting, production scheduling, manufacturing process optimization, and logistics and distribution.",Internet Software & Services,China,$2.16M,N/A
LinkSquares,Seed VC,$2.16M,11/09/2017,N/A,"LinkSquares is AI-powered contract analytics software designed to help legal and finance teams work smarter by simplifying contract management, analysis and reporting.",Internet Software & Services,United States,$63.97M,N/A
"Z
Zhaochepin",Series C,$2.16M,10/27/2017,N/A,Operator of a business-to-business (B2B) platform for auto accessories. The company operates a vertical platform and a mobile application (app) that integrates supply chain resources for China's automotive aftermarket. Its platform currently has over 80 brands.,eCommerce,China,$2.32M,N/A
Artsper,Angel - III,$2.15M,02/06/2017,N/A,"Artsper offers an online platform that sells contemporary art. Photographs, paintings, sculptures, design objects and limited editions are present on Artsper which can be bought with just a couple of clicks.",eCommerce,France,$3.83M,N/A
Studytube,Series B,$2.15M,03/20/2017,N/A,"Studytube offers experts and training organizations an online platform where they can easily create, deploy, and distribute smart online courses. Training companies can create and import high-quality online courses from our online course-library and sell them under their own brand to their customers.",Internet Software & Services,Netherlands,$15.51M,N/A
Ubeo,Seed VC,$2.15M,03/29/2017,N/A,"Ubeo, formerly Subasta de Ocio, is an auction platform with more than two thousand auctions a day, where customers can discover products and services and buy them in a fun way.",eCommerce,Spain,$2.15M,N/A
Funderbeam,Seed VC - III,$2.15M,03/29/2017,N/A,"Funderbeam offers a cross-border, transparent, and easy-to-use platform for funding and trading that connects smart companies with smart capital.",eCommerce,United Kingdom,$21.53M,N/A
StashAway,Seed,$2.15M,05/19/2017,N/A,"StashAway is a digital wealth manager that intelligently navigates macroeconomic data. The company personalizes financial planning and portfolio management for the vast range of needs of retail and accredited investors alike. Its proprietary investment strategy, ERAA (Economic Regime-based Asset Allocation), uses macroeconomic data to maintain each investors' personal risk preferences through any economic environment. ERAA's intelligent asset allocation approach minimizes risk and maximizes returns by reading thousands of data points to determine current and upcoming economic environments, navigating economic uncertainty, and seeking asset class valuation gaps.",Internet Software & Services,Singapore,$60.45M,N/A
Blue Valet,Series A,$2.15M,09/11/2017,N/A,"Kivu Technologies uses artificial intelligence and machine learning to assist security industry analysts in narrowing down their data and connections to relevant, manageable networks in order to focus on pertinent content and behavior.",Internet Software & Services,Austria,$2.15M,N/A
Privy,Seed VC - III,$2.15M,10/25/2017,N/A,"Privy offers an ecommerce marketing platform for online brands that helps them build their list, save abandoned carts, send money-making emails & texts. They integrate with Shopify and Wix platforms.",Internet Software & Services,United States,$9.78M,N/A
"R
Restaurant Revolution Technologies",Series B,$2.15M,12/13/2017,N/A,"Restaurant Revolution Technologies (RRT) offers turnkey restaurant solutions for restaurant's take out business. The company's restaurant ordering system vastly improves a restaurant's takeout order customer service, it reduces costs and increases profits for any takeout order service. RRT has pioneered takeout food order processing from customer initiation, through order pick-up. The robust restaurant solutions we provide give any restaurant a clear edge over their competition.",Internet Software & Services,United States,$6.01M,N/A
Neufund,Seed VC,$2.14M,01/17/2017,N/A,Neufund offers a blockchain-based and investor-directed platform which bridges the world of cryptocurrency and equity.,eCommerce,Germany,$18.56M,N/A
"W
Welcome to the Jungle",Angel,$2.14M,01/26/2017,N/A,"Welcome to the Jungle is an employment website that aims to enhance the way employers advertise in order to attract talent, especially among millennials.",Internet Software & Services,France,$32.84M,N/A
"D
doFinance",Seed,$2.14M,04/18/2017,N/A,doFinance is a P2P lending platform that allows everyone to become an investor in consumer loans.,Internet Software & Services,Latvia,$2.14M,N/A
i-Demenager,Seed VC,$2.14M,09/12/2017,N/A,i-Demenager is a platform connecting individuals with movers.,eCommerce,France,$2.14M,N/A
aWhere,Series B,$2.14M,10/02/2017,N/A,"aWhere enables the integration of complex agricultural, environmental, and public health data into local, actionable insight. 500 million farmers worldwide lack access to advanced agricultural technologies. aWhere addresses this challenge by generating climate smart recommendations and alerts for small-scale farmers through aWhere's Location Intelligence Platform. The Platform also provides a robust data management infrastructure to manage complex agricultural information and enable evidence-based decisions across the value chain.",Internet Software & Services,United States,$14.84M,N/A
Crowfall,Seed - III,$2.14M,11/09/2017,N/A,"Crowfall is an Austin, Texas-based independent developer and publisher of Massively Multiplayer Online Role-Playing Games (MMORPGs).",Internet Software & Services,United States,$29.15M,N/A
Ma P'tite Culotte,Angel,$2.13M,01/18/2017,N/A,"Ma P'tite Culotte operates an ecommerce site that offers lingerie, loungewear, and swimwear for women.",eCommerce,France,$2.13M,N/A
Pipler,Angel - II,$2.13M,01/26/2017,N/A,"Pipler is a candidate search engine that transforms the web into a talent pool. It extracts, synthesizes and structures public information from all over the Internet into easy to read profiles.",Internet Software & Services,France,$3.70M,N/A
Parclick,Series A,$2.13M,04/06/2017,N/A,Parclick offers a system for parking spot reservations.,eCommerce,Spain,$2.96M,N/A
Gamelearn,Seed VC,$2.12M,02/28/2017,N/A,Gamelearn is a game-based learning platform for corporate training.,Internet Software & Services,Spain,$7.12M,N/A
Dipat,Series A,$2.12M,04/11/2017,N/A,"Dipat is a digital service for patient care and all medical emergency data, including care, preventive care, organ donation, contact details of reference persons, pre-existing conditions and medication.",Internet Software & Services,Germany,$3.31M,N/A
"S
SMART Radiology",Series A,$2.12M,04/11/2017,N/A,"Smart Reporting, dba SMART Radiology, is an online platform for structured medical reporting, with options for junior as well as for experienced radiologists.",Internet Software & Services,Germany,$6.77M,N/A
StrideUp,Seed VC,$2.12M,11/28/2017,N/A,StrideUp is using technology and data to build a new way to own homes and invest in residential property.,Internet Software & Services,United Kingdom,$2.12M,N/A
Cintoo,Seed VC,$2.12M,12/06/2017,N/A,Cintoo develops technological solutions to help companies and institutions to use 3D reality data.,Internet Software & Services,France,$3.77M,N/A
"T
Travel Meta",Seed,$2.12M,12/12/2017,N/A,"Travel Meta operates fewoferien, a travel search site, and HolidayHomes.com, a vacation planning travel site. Users can search for accommodations and flights by dates, destination, and number of people.",Internet Software & Services,Germany,$2.12M,N/A
Badi,Seed - II,$2.12M,02/20/2017,N/A,"Badi is an online search that allows users to search for suitable roommates based on geography as well as compatibility. Badi applies machine learning technology to help with the flatmate matching process - learning from users of its platform, as they match and agree to become roommates and then feeding 'compatibility insights' back in to keep improving its recommendations.",Internet Software & Services,Spain,$46.66M,N/A
Temelio,Seed VC,$2.11M,01/10/2017,N/A,"Temelio provides brands and marketers with technology to converge their online and offline data through a trusted, third-party platform. Temelio offers a CRM Onboarding technology that is available as a cloud service/SaaS platform.",Internet Software & Services,France,$2.11M,N/A
Apartum,Seed VC - II,$2.11M,02/14/2017,N/A,Apartum is a search engine that makes the task of finding holiday accommodation easier for customers.,Internet Software & Services,Spain,$2.66M,N/A
"9
91hiyo",Seed VC,$2.11M,09/27/2017,N/A,"91hiyo (嗨行素拓), dba 嗨游, provides adventure training and travel services for students.",Internet Software & Services,China,$2.11M,N/A
"H
HeadBox Solutions",Series A - II,$2.11M,10/23/2017,N/A,"HeadBox is an online marketplace which allows users instantly to search, book and pay for inspiring, creative, offsite spaces all in one place.",eCommerce,United Kingdom,$8.46M,N/A
Pluto AI,Seed VC,$2.10M,03/23/2017,N/A,"Pluto AI is an AI powered analytics platform for water resource management. The company ingests data from internet-connected devices such as sensors and meters to prevent water wastage, predict asset failures, and minimize operating costs for water companies.",Internet Software & Services,United States,$9.05M,N/A
Tizeti,Seed VC,$2.10M,05/22/2017,N/A,"Tizeti is the internet service provider behind the brand Wifi.com.ng, which specializes in providing residences, businesses, events and conferences with high-speed broadband internet access. It uses solar energy to power its wireless towers.",Internet Software & Services,Nigeria,$5.22M,N/A
CalendarHero,Seed VC,$2.10M,06/06/2017,N/A,"CalendarHero develops meeting scheduling automation software that helps customer-facing teams book 1:1, group, and remote meetings. More than a scheduling link, CalendarHero offers flexible and intelligent scheduling solutions, including an online meeting scheduler, website embed, personal scheduling links, and an automated meeting assistant for inbox and chat apps. It is based in Toronto, Ontario.On October 26th, 2021, CalendarHero was acquired by Vendasta. The terms of the transaction were not disclosed.",Internet Software & Services,Canada,$5.85M,N/A
Zeetta Networks,Seed VC - II,$2.10M,08/01/2017,N/A,Zeetta Networks develops software-defined networking technology that aims to simplify the control and management of complex ICT systems.,Internet Software & Services,United Kingdom,$3.90M,N/A
Flyspaces,Seed VC - II,$2.10M,08/10/2017,N/A,"FlySpaces offers offices, meeting rooms, and commercial spaces that businesses and entrepreneurs can lease for short periods or whenever they need them.",Internet Software & Services,Singapore,$2.60M,N/A
Fast Travel Games,Series A,$2.10M,09/05/2017,N/A,Fast Travel Games is a VR games studio focused on exploring VR gameplay experiences rich in social and storytelling components.,Internet Software & Services,Sweden,$6.10M,N/A
"R
Radar Software",Seed VC,$2.10M,10/20/2017,N/A,"Radar Software offers quality and compliance focused software that underpins business and regulatory processes. Radar Healthcare helps organizations across health and social care to improve quality and compliance. With an ever-changing regulatory environment, care providers, the NHS and commissioners are all facing increased pressures both operationally and commercially. Radar helps over health and social care services meet their operational and regulatory requirements by automating these processes and providing full, real-time visibility of performance across one or multiple services.",Internet Software & Services,United Kingdom,$2.60M,N/A
Pienso,Seed VC,$2.10M,11/06/2017,N/A,"Pienso is a machine learning platform empowering non-programming analysts, researchers, and domain professionals to manipulate and manage the interaction between algorithms and their data without depending on developers.",Internet Software & Services,United States,$8.92M,N/A
Accern,Seed VC - II,$2.10M,11/10/2017,N/A,"Accern is a platform that helps institutional investors detect corporate or economic events before mainstream media channels. The company provides insights by monitoring news sites, blogs, social networks, and more to curate relevant financial content.",Internet Software & Services,United States,$22.09M,N/A
"W
Wellthy Therapeutics",Pre-Seed,$2.10M,12/21/2017,N/A,"Wellthy Therapeutics is a digital therapeutics (DTx) company that enables individuals to manage and prevent their chronic health conditions. The clinically-validated products are used by pharma and medical device partners as a companion therapy to improve real-world patient outcomes. The DTx suite works as an active digital ingredient beyond the drug, the device, and the insurance policy to improve patient outcomes. The company's active therapeutic areas are in Diabetes, Cardiology, Nephrology, Respiratory, with upcoming therapeutics in development in Women’s Health and Oncology.",Internet Software & Services,India,$7.68M,N/A
KitSplit,Seed VC,$2.10M,12/27/2017,N/A,"KitSplit is a rental marketplace for cameras and related equipment, including lights, lenses, and virtual reality rigs. KitSplit expands the rental industry by bringing $30 billion in privately owned gear into the market.",eCommerce,United States,$2.14M,N/A
"S
SquadStack",Series A,$2.10M,03/08/2017,N/A,SquadStack is a sales acceleration and funnel efficiency platform for consumer businesses across the world.,Internet Software & Services,United States,$7.10M,N/A
Learnerbly,Seed VC,$2.09M,07/17/2017,N/A,Learnerbly is a curated professional development SaaS platform that helps businesses to develop their people more efficiently and effectively.,Internet Software & Services,United Kingdom,$2.09M,N/A
Spacer,Angel - II,$2.09M,10/09/2017,N/A,Spacer is a peer-to-peer self-storage marketplace. The company enables people in need of storage to find available space in their local area from businesses and homeowners. Homeowners and businesses interested in renting out space can create a listing that includes photos and a description of the area for rent.,eCommerce,Australia,$3.46M,N/A
"S
Shipwell",Seed VC,$2.08M,09/28/2017,N/A,"Shipwell offers automated business shipping for shippers, carriers, and brokers. Interface to any asset, to ship anywhere, with complete visibility.",Internet Software & Services,United States,$47.08M,N/A
Payfully,Seed VC,$2.07M,07/10/2017,N/A,"Payfully brings liquidity services to gig-economy workers. The company offers Airbnb hosts access to the money for any future booking as soon as it's confirmed; without having to wait for guests to arrive in the future. Its platform and technology offers better, cheaper and more efficient funding services that improve people lives without going through the standard underwriting and credit options.",Internet Software & Services,United States,$2.47M,N/A
YPrime,Series B,$2.07M,11/09/2017,N/A,"YPrime is a provider of SaaS solutions for managing scenarios used to collect clinical trial information. YPrime provides Life Science organizations with precision engineered software technology for clinical trials including eCOA, IRT, CTMS and a number of eClinical services.",Internet Software & Services,United States,$16.60M,N/A
Nezasa,Series A,$2.06M,09/27/2017,N/A,"Nezasa is an online booking service for creating, personalizing, and booking travel packages. Nezasa's TripBuilder platform provides users the ability to instantly plan and book itineraries in a user-friendly way. It allows users to adjust an itinerary to a traveler's preferences, while ensuring the consistency of the itinerary and handling the underlying complexity.",eCommerce,Switzerland,$11.55M,N/A
"S
Stashimi",Series A - II,$2.06M,12/19/2017,N/A,Stashimi is a conversational-intelligence platform for messaging and voice platforms built from the bottom up for the entertainment industry.,Internet Software & Services,United States,$4.92M,N/A
Coras,Seed VC,$2.05M,03/28/2017,N/A,Coras is an event ticketing platform that connects tickets to customers through a global distribution platform so they can purchase tickets through any Coras-connected site.,eCommerce,Ireland,$2.05M,N/A
SA Ignite,Series B - II,$2.05M,04/12/2017,N/A,"SA Ignite simplifies the management of complex value-based programs, helping healthcare organizations boost both their reimbursement and reputation. SA Ignite combines cloud-based software with in-depth regulatory knowledge.",Internet Software & Services,United States,$9.61M,N/A
Betterview,Seed VC - III,$2.05M,09/05/2017,N/A,"Betterview provides predictive analytics that help insurance carriers to identify and score roof conditions and other property risks. The company analyzes manned aircraft and satellite imagery with the use of machine learning and computer vision. After, Betterview combines this data with other sources such as building permits, assessors’ data, and historical weather to determine the characteristics and condition of a roof to determine the risk of future losses.",Internet Software & Services,United States,$16.36M,N/A
Own Up,Seed VC,$2.03M,05/02/2017,N/A,Own Up is a technology company that exists to make sure every American gets a fair deal on their mortgage. Its technology provides users with customized data so they know exactly what they should pay on mortgages. Its team of licensed mortgage advisors provide a concierge service to help navigate every step of the home financing journey.,eCommerce,United States,$31.94M,N/A
"I
Insurancebox",Seed VC,$2.03M,05/15/2017,N/A,Insurancebox (保险盒子) is an online insurance service platform.,Internet Software & Services,China,$2.03M,N/A
"C
CREATABLE",Series B,$2.03M,09/05/2017,N/A,"A·TEAM VENTURES, dba CREATABLE, develops, manufactures, and sells both online and offline 3D printing software solutions. Its products include CREATABLE, an online on-demand manufacturing service that enables users to quickly generate 3D drawings, receive quotes, assign orders to manufacturing partners, and start production. In addition, the company offers CREATABLE D3, a 3D printer that empowers research and development for beginners, educators, and experts; Waggle, a hardware module that allows for remote monitoring and control of any 3D printer; and SHAPENGINE, a 3D printer sharing and 3D modeling service.",Internet Software & Services,South Korea,$7.46M,N/A
"H
Hogangnono",Seed VC,$2.03M,09/11/2017,N/A,"Hogangnono (호갱노노) is a real estate information service that provides publicly accessible information for actual transactions and market prices. Data is conveniently displayed on a map and information divided up clearly, making it easy to navigate for both professionals and laymen alike.",Internet Software & Services,South Korea,$2.03M,N/A
Glamping Hub,Series A,$2.00M,01/12/2017,N/A,"Glamping Hub is a portal to luxury camping destinations around the world. Created by an international team of travel aficionados and tech professionals, GlampingHub.com features unforgettable glamping sites that its team has discovered across the globe.",Internet Software & Services,United States,$3.00M,N/A
Community Elf,Series A,$2.00M,01/24/2017,N/A,"Community Elf is an outsourced content marketing solution for Agencies and Brand Marketers in mid-market and enterprise B2B and B2C companies across 35 industries including the healthcare, professional services, technology, manufacturing, retail, and non-profit sectors. UpContent is the company's SaaS platform that scales third-party digital content curation on native websites and social media platforms. UpContent discovers news and blog articles within Hootsuite, Buffer, and Klipfolio, and provides more than 40,000 article suggestions per day across 1,000 cities around the globe.",Internet Software & Services,United States,$2.27M,N/A
Heads Up For Tails,Angel - II,$2.00M,01/31/2017,N/A,"Heads Up For Tails is a luxury brand for pet products. The company offers products ranging from customizable dog beds, collars, leashes, dog apparel and accessories.",eCommerce,India,$50.00M,N/A
Keymetrics,Seed VC,$2.00M,02/01/2017,N/A,Keymetrics provides multiple softwares like Performance Application Manager and Pro Active Monitoring System to help developers and businesses become successful with Node.js technology.,Internet Software & Services,United States,$2.12M,N/A
"X
XOR Data Exchange",Series A - II,$2.00M,02/03/2017,N/A,"XOR offers transparency, accountability and control back to data owners. Developed by data, technology and analytics experts, XOR helps organizations optimize and monetize data they own, as well as data from across competing and noncompeting companies and industries.",Internet Software & Services,United States,$8.00M,N/A
"S
Shopiz",Angel,$2.00M,02/06/2017,N/A,"Shopiz offers group shopping for products through a connection between consumers. The company's platform, which is available on its website, makes it possible to purchase goods and services at substantial discounts from a wide range of stores, websites, and various businesses. Shopiz operates a social shopping mechanism for lowering the price when more buyers join a purchase, even after the purchase is made. Customers continue receiving reimbursement directly on their credit card account after they buy a product when other customers join the purchase and the price of the product continues to fall.",eCommerce,Israel,$2.00M,N/A
Jazva,Series B,$2.00M,02/15/2017,N/A,"Jazva is a provider of cloud-based eCommerce management and ERP solutions that help multi-channel retailers who want to fast-track their eCommerce future and need the functionality to handle high volume B2B and B2C sales, including automated listings, order fulfillment, inventory management, accounting, and more.",eCommerce,United States,$4.00M,N/A
Outdoor Project,Series A,$2.00M,02/21/2017,N/A,"Outdoor Project enables incredible outdoor experiences. More specifically, it is a powerful online resource and quickly growing community for all things outdoor adventure and travel. It is the evolution of outdoor adventure planning for the web era, replacing existing resources such as region-limited guidebooks, specialized websites and outdated USGS maps, resources that are scattered and incomplete. The content is generated by a hand-picked team of experienced adventurers with extensive knowledge of the areas they cover. Engaging photographs and videos, detailed and reliable maps, trip-planning tools, and the many types of outdoor adventures covered set us apart from all other sources for outdoor adventure media, both online and in print. Outdoor Project is for everyone. Users will...",Internet Software & Services,United States,$2.52M,N/A
Bright Greens,Seed VC,$2.00M,02/22/2017,N/A,"Bright Greens is an alternative to the hassle of blending smoothies at home. Bright Greens blends fresh green smoothies and fast freezes them into small frozen smoothie cubes which are packaged and delivered. To consume, simply add a little hot water to a jar (jars come free with the first order) pour the package of smoothie cubes on top, close the jar and shake for a cold delicious, nutritious green smoothie.",eCommerce,United States,$2.54M,N/A
Drizly,Series B - II,$2.00M,02/17/2017,N/A,"Drizly is an alcohol E-commerce platform. Drizly lets users order a variety of beer, wine, and spirits directly from local retailers to their location through a mobile app or website.On February 2nd, 2021, Drizly was acquired by Uber at a valuation of $1.1B.",eCommerce,United States,$119.25M,N/A
"T
TotallyAwesome",Angel,$2.00M,02/28/2017,N/A,"TotallyAwesome matches brands with relevant content publishers, delivering marketing campaigns for kids.",Internet Software & Services,Singapore,$2.00M,N/A
Raken,Seed VC,$2.00M,03/03/2017,N/A,"Raken is a web and mobile reporting, compliance, and project visibility application for the construction industry. Mobile apps are targeted toward superintendents and job foremen, whereas web apps provide overall project visibility to project managers and project engineers to view updates from the job site in real-time, including safety and delay notifications via text message and email. Raken also offers integrations with project management software and cloud providers such as Procore, Prolog, Egnyte, Box, and more to help keep all project documentation in one place.",Internet Software & Services,United States,$12.00M,N/A
Show-Score,Angel,$2.00M,03/08/2017,N/A,"F-101, dba Show-Score, lists all shows, reviews, and prices for theater in one place, helping users discover shows they'll love.",Internet Software & Services,United States,$6.58M,N/A
"F
Flont",Angel,$2.00M,03/14/2017,N/A,"Flont is an NYC-based eCommerce platform for consumers to discover, borrow, and buy fine jewelry. For $249 per month, members are able to borrow $60,000 worth of jewelry per year, with the option to choose a new piece every month from an expertly-curated collection with insurance and FedEx shipping included. If members like a piece, they can buy it off at a discounted price. In addition to membership, Flont offers short term rentals, online sales, and luxurious gift cards.",eCommerce,United States,$7.00M,N/A
Workana,Series A,$2.00M,03/14/2017,N/A,Wokana is an online platform to connect the best professionals and free-lancers with projects in Latin America.,Internet Software & Services,Argentina,$8.82M,N/A
"D
Diamond",Seed VC,$2.00M,03/15/2017,N/A,"Diamond is a personal data management platform that acts as a single access point for all cloud-based email, data storage services, and personal devices, including Google Drive, Gmail, and Dropbox. It aims to make data accessible and able to be queried regardless of where it is stored.",Internet Software & Services,United States,$2.00M,N/A
"A
Appuri",Seed VC - III,$2.00M,03/15/2017,N/A,"Appuri is a Customer Data Platform offering a solution that brings data from these silos into a dedicated virtual private cloud with a data warehouse cluster giving users all of the advantages of a hosted solution (opex, scale, flexiblity, No IT, etc) and the security needed to analyze customer data. Existing BI tools such as Tableau and Birst are compatible with Appuri out of the box.",Internet Software & Services,United States,$6.53M,N/A
Countable,Seed VC,$2.00M,03/17/2017,N/A,Countable makes it easy for media organizations to empower their audience with new ways to take action on their content. Organizations can add Countable's embeddable tools to their content and give their audience the ability to easily contact lawmakers or submit video reaction.,Internet Software & Services,United States,$14.00M,N/A
Piwik PRO,Series A,$2.00M,03/20/2017,N/A,"Piwik PRO, founded by Clearcode, is a full-service advertising and marketing technology software development house. Piwik PRO's flagship platform is a comprehensive, fully-integrated marketing technology stack that includes web and mobile analytics, Data Management Platform, tag manager, and content personalization. The platform provides any enterprise or organization 100 percent data ownership and privacy compliance in an on-premise or cloud environment.",Internet Software & Services,Poland,$2.00M,N/A
NFWare,Seed VC - II,$2.00M,03/23/2017,N/A,"NFWare is the developer of a virtualized IP routing software for carriers' networks, data centers and corporations. The company's technology allows the processing of hundreds of gigabits of traffic at the speed of hardware, but runs on standard x86 servers in NFV and Cloud environments. NFWare helps companies build networks with the flexibility and scalability that they need to be ready for 5G, the IoT and the future of the digital world.",Internet Software & Services,United States,$3.90M,N/A
The News Lens,Series B,$2.00M,03/23/2017,N/A,"The News Lens is an online journalism startup that aims to be the voice of reason in Asia's media landscape, and focuses on creating original video content.",Internet Software & Services,Taiwan,$11.00M,N/A
Jellysmack,Series A,$2.00M,03/27/2017,N/A,"Jellysmack is a social content company and video publisher that builds vertical social channels and distributes engaging content for millennials. The company creates videos for its social brand channels Gamology, one of the top gaming channels on social; the premier soccer destination Oh My Goal; and Genius Club, which focuses on innovation, inventions, and gadgets.",Internet Software & Services,United States,$22.00M,N/A
Wurk,Seed VC - II,$2.00M,03/30/2017,N/A,"Wurk is a payroll and HR platform for the legal cannabis sector. Wurk, as a web and mobile platform, automates a company's HR needs, eliminates paperwork, and offers fingertip access to employee benefits, time tracking, and more. Wurk features tools to ensure compliance with state and federal laws, reduce the number of errors found in payroll and time tracking, and empower employees with more self-service and efficient communication.",Internet Software & Services,United States,$21.77M,N/A
iyzico,Series C - II,$2.00M,04/03/2017,N/A,iyzico provides easy and secure payment system management platforms for eCommerce companies of all sizes and industries. iyziconnect offers a routing module that enables payment transactions to Turkey via one interface: a payment bridge to Turkey for payment service providers and international merchants.,Internet Software & Services,Turkey,$28.00M,N/A
